Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Fit Peak 18	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																											mu = 17.645232	sigma = 212.864956
386.455311457175	-60.193857251372	-60.3392127026163	-50.5323788299102	-59.9777702982789	-60.339212720504	-58.7368343399572	-60.3392115823839	-113.607870061698	-60.3389288598194	-60.0642742912757	-60.321593298748	-60.1996645576209	-60.2197332928132	-60.1908491613333	-60.2507320750338	-60.339212720504	-60.2556897383715	-60.3051360903161	-100.785545623987	356.533	76.3797631440857	76.3797631440857	-101.250672234995	76.3797631440857	-567.520093895367	1.49729322277804		
387.223169076752	-60.1932497612274	-60.3392127025423	-50.5304573262768	-59.9763458207032	-60.339212720504	-58.7307790733472	-60.3392115782236	-113.60788890755	-60.33892786466	-60.0633172826478	-60.3215333603204	-60.1991935780569	-60.2193414823612	-60.1903713771093	-60.2504511085591	-60.339212720504	-60.2554353061048	-60.3050336866219	-100.772559408751	356.746	87.7348890912983	87.7348890912983	-101.247616364026	87.7348890912983	-567.152260512158	1.5247036250257		
387.991026696329	-60.1926384546517	-60.3392127024679	-50.528539185345	-59.9749129064635	-60.339212720504	-58.7246894185008	-60.3392115740405	-113.607907719818	-60.3389268642565	-60.0623552636953	-60.3214731154625	-60.1987202096167	-60.2189477411232	-60.1898912810805	-60.2501688015204	-60.339212720504	-60.2551797093967	-60.3049308206321	-100.759514960512	356.96	105.790906443052	105.790906443052	-101.244542806688	105.790906443052	-565.624461511531	1.55211402727335		
388.758884315907	-60.1920232996089	-60.339212702393	-50.5266244092343	-59.9734714888127	-60.339212720504	-58.7185651145361	-60.3392115698344	-113.607926498504	-60.338925858572	-60.0613881993481	-60.3214125620816	-60.1982444361137	-60.2185520563901	-60.1894088583075	-60.249885145375	-60.339212720504	-60.2549229411301	-60.3048274895597	-100.746411822241	357.173	122.916025735546	122.916025735546	-101.241480281001	122.916025735546	-557.532883423843	1.579524429521		
389.526741935484	-60.1914042637266	-60.3392127023176	-50.5247130000608	-59.972021500342	-60.339212720504	-58.7124058980928	-60.339211565605	-113.607945243606	-60.3389248475693	-60.0604160542284	-60.3213516980669	-60.1977662412244	-60.218154415348	-60.18892409373	-60.2496001315121	-60.339212720504	-60.2546649941339	-60.3047236905968	-100.7332495326	357.386	91.82114169826	91.82114169826	-101.238414425533	91.82114169826	-541.173591547338	1.60693483176866		
390.294599555061	-60.1907813142908	-60.3392127022417	-50.5228049599372	-59.9705628729737	-60.339212720504	-58.7062115033033	-60.3392115613523	-113.607963955124	-60.3389238312107	-60.0594387926472	-60.3212905212899	-60.1972856084864	-60.2177548050772	-60.1884369721657	-60.2493137512519	-60.339212720504	-60.2544058611816	-60.3046194209144	-100.720027625888	357.6	84.5571489980476	84.5571489980476	-101.235330816229	84.5571489980476	-524.574966331245	1.63434523401631		
391.062457174639	-60.1901544182424	-60.3392127021654	-50.5209002909727	-59.9690955379528	-60.339212720504	-58.6999816617646	-60.339211557076	-113.607982633058	-60.3389228094584	-60.0584563786017	-60.3212290296033	-60.196802521297	-60.2173532125512	-60.1879474783089	-60.2490259958453	-60.339212720504	-60.2541455349915	-60.3045146776618	-100.706745631991	357.813	87.7195309922774	87.7195309922774	-101.232258265005	87.7195309922774	-524.431716858826	1.66175563626396		
391.830314794216	-60.1895235421724	-60.3392127020886	-50.518998995273	-59.9676194258392	-60.339212720504	-58.6937161025087	-60.339211552776	-113.608001277409	-60.3389217822742	-60.0574687757713	-60.3211672208419	-60.196316962912	-60.2169496246354	-60.1874555967297	-60.2487368564729	-60.339212720504	-60.2538840082258	-60.3044094579669	-100.693403076337	358.027	84.3646224601425	84.3646224601425	-101.229167914688	84.3646224601425	-519.603570615378	1.68916603851162		
392.598172413793	-60.1888886523175	-60.3392127020113	-50.5171010749405	-59.9661344664988	-60.339212720504	-58.687414551974	-60.3392115484521	-113.608019888176	-60.3389207496193	-60.0564759475145	-60.3211050928214	-60.1958289164441	-60.2165440280865	-60.1869613118722	-60.2484463242446	-60.339212720504	-60.2536212734902	-60.3043037589357	-100.679999479839	358.24	90.8779068219775	90.8779068219775	-101.226088640159	90.8779068219775	-517.254680879858	1.71657644075927		
393.36603003337	-60.1882497145555	-60.3392127019335	-50.5152065320741	-59.9646405890963	-60.339212720504	-58.6810767339746	-60.3392115441042	-113.60803846536	-60.338919711455	-60.0554778568655	-60.3210426433389	-60.1953383648616	-60.2161364095508	-60.1864646080538	-60.2481543901987	-60.339212720504	-60.2533573233335	-60.3041975776523	-100.666534358848	358.453	87.3366423651476	87.3366423651476	-101.223006001512	87.3366423651476	-515.374440045336	1.74398684300692		
394.133887652948	-60.1876066944009	-60.3392127018552	-50.5133153687691	-59.9631377220858	-60.339212720504	-58.67470236967	-60.3392115397319	-113.60805700896	-60.3389186677419	-60.0544744665307	-60.3209798701723	-60.1948452909866	-60.2157267555638	-60.1859654694639	-60.2478610453014	-60.339212720504	-60.2530921502469	-60.3040909111785	-100.653007225098	358.667	94.5944509501151	94.5944509501151	-101.21990549557	94.5944509501151	-514.218461353386	1.77139724525457		
394.901745272525	-60.1869595570004	-60.3392127017764	-50.5114275871175	-59.9616257932024	-60.339212720504	-58.6682911775353	-60.3392115353353	-113.608075518976	-60.3389176184404	-60.0534657388853	-60.3209167710805	-60.1943496774939	-60.2153150525483	-60.1854638801623	-60.2475662804459	-60.339212720504	-60.2528257466634	-60.3039837565537	-100.639417585656	358.88	-21.9559111806507	-21.9559111806507	-101.216816092077	-21.9559111806507	-511.591950881113	1.79880764750223		
395.669602892102	-60.1863082671274	-60.3392127016971	-50.5095431892079	-59.9601047294541	-60.339212720504	-58.6618428733294	-60.339211530914	-113.608093995408	-60.3389165635105	-60.0524516359694	-60.3208533438028	-60.1938515069089	-60.2149012868141	-60.184959824078	-60.2472700864518	-60.339212720504	-60.2525581049576	-60.3038761107946	-100.625764942865	359.094	-7.99629122446083	-7.99629122446083	-101.213708775539	-7.99629122446083	-507.932242541716	1.82621804974988		
396.43746051168	-60.1856527891784	-60.3392127016173	-50.5076621771251	-59.9585744571122	-60.339212720504	-58.6553571700633	-60.3392115264679	-113.608112438256	-60.338915502912	-60.0514321194851	-60.3207895860588	-60.1933507616069	-60.2144854445562	-60.1844532850085	-60.2469724540645	-60.339212720504	-60.2522892174448	-60.3037679708954	-100.612048794292	359.307	35.381521670225	35.381521670225	-101.210612579316	35.381521670225	-504.557451559509	1.85362845199753		
397.205318131257	-60.1849930871669	-60.339212701537	-50.5057845529508	-59.9570349017029	-60.339212720504	-58.6488337779693	-60.3392115219969	-113.608130847521	-60.338914436604	-60.0504071507921	-60.3207254955485	-60.1928474238105	-60.2140675118539	-60.1839442466177	-60.2466733739543	-60.339212720504	-60.2520190763805	-60.3036593338268	-100.598268632672	359.52	38.3575129842147	38.3575129842147	-101.207512984214	38.3575129842147	-501.453675413345	1.88103885424519		
397.973175750834	-60.1843291247193	-60.3392127014562	-50.5039103187629	-59.9554859879982	-60.339212720504	-58.642272404467	-60.3392115175007	-113.608149223201	-60.3389133645455	-60.0493766909045	-60.3206610699515	-60.1923414755891	-60.2136474746697	-60.1834326924348	-60.2463728367156	-60.339212720504	-60.25174767396	-60.3035501965366	-100.584423945852	359.733	61.9989554377914	61.9989554377914	-101.204409983246	61.9989554377914	-496.915892081452	1.90844925649284		
398.741033370412	-60.1836608650698	-60.3392127013748	-50.5020394766362	-59.9539276400064	-60.339212720504	-58.6356727541322	-60.3392115129791	-113.608167565298	-60.3389122866951	-60.048340700487	-60.3205963069275	-60.1918328988564	-60.2132253188481	-60.1829186058536	-60.2460708328665	-60.339212720504	-60.251475002318	-60.3034405559491	-100.570514216737	359.947	54.3621980681493	54.3621980681493	-101.20128897724	54.3621980681493	-492.539623977163	1.93585965874049		
399.508890989989	-60.1829882710549	-60.339212701293	-50.5001720286416	-59.9523597809631	-60.339212720504	-58.629034528662	-60.3392115084319	-113.60818587381	-60.338911203011	-60.0472991398511	-60.3205312041154	-60.1913216753693	-60.2128010301142	-60.1824019701301	-60.2457673528477	-60.339212720504	-60.2512010535273	-60.3033304089647	-100.556538923227	360.16	58.8272700365177	58.8272700365177	-101.198179127427	58.8272700365177	-491.908655331156	1.96327006098815		
400.276748609566	-60.1823113051083	-60.3392127012106	-50.4983079768468	-59.9507823333216	-60.339212720504	-58.6223574268427	-60.339211503859	-113.608204148739	-60.338910113451	-60.0462519689511	-60.3204657591337	-60.1908077867262	-60.2123745940728	-60.1818827683819	-60.2454623870219	-60.339212720504	-60.2509258195992	-60.3032197524601	-100.542497538165	360.373	53.6114294870047	53.6114294870047	-101.195065850641	53.6114294870047	-491.581718368602	1.9906804632358		
401.044606229143	-60.1816299292563	-60.3392127011277	-50.4964473233158	-59.9491952187434	-60.339212720504	-58.6156411445142	-60.3392114992602	-113.608222390083	-60.3389090179724	-60.0451991473807	-60.3203999695798	-60.1902912143651	-60.2119459962071	-60.1813609835868	-60.245155925673	-60.339212720504	-60.2506492924821	-60.303108583288	-100.528389529276	360.587	52.6773890447244	52.6773890447244	-101.19193449927	52.6773890447244	-490.419832799089	2.01809086548345		
401.812463848721	-60.1809441051117	-60.3392127010442	-50.4945900701094	-59.9475983580883	-60.339212720504	-58.6088853745365	-60.3392114946352	-113.608240597844	-60.3389079165325	-60.0441406343686	-60.32033383303	-60.1897719395622	-60.2115152218771	-60.1808365985808	-60.2448479590054	-60.339212720504	-60.2503714640615	-60.3029968982764	-100.514214359103	360.8	44.482450694812	44.482450694812	-101.188814331176	44.482450694812	-481.636300515018	2.0455012677311		
402.580321468298	-60.1802537938686	-60.3392127009602	-50.4927362192846	-59.9459916714049	-60.339212720504	-58.6020898067537	-60.3392114899839	-113.60825877202	-60.3389068090877	-60.0430763887747	-60.3202673470394	-60.1892499434301	-60.2110822563188	-60.1803095960574	-60.2445384771431	-60.339212720504	-60.2500923261589	-60.302884694229	-100.499971484954	361.013	-6.71976383060542	-6.71976383060542	-101.185690714849	-6.71976383060542	-478.057917318221	2.07291166997876		
403.348179087875	-60.1795589562973	-60.3392127008756	-50.490885772895	-59.9443750779201	-60.339212720504	-58.5952541279592	-60.339211485306	-113.608276912612	-60.3389056955944	-60.0420063690861	-60.3202005091413	-60.188725206916	-60.210647084643	-60.1797799585658	-60.244227470129	-60.339212720504	-60.2498118705315	-60.3027719679247	-100.485660358836	361.226	113.733472734089	113.733472734089	-101.18256364318	113.733472734089	-477.863746201747	2.10032207222641		
404.116036707453	-60.1788595527381	-60.3392127007905	-50.4890387329907	-59.9427484960295	-60.339212720504	-58.5883780218584	-60.3392114806014	-113.608295019619	-60.3389045760084	-60.0409305334133	-60.3201333168473	-60.1881977107999	-60.2102096918334	-60.1792476685095	-60.2439149279241	-60.339212720504	-60.2495300888718	-60.3026587161172	-100.471280427392	361.44	79.8457820398838	79.8457820398838	-101.17941840352	79.8457820398838	-476.157425464025	2.12773247447406		
404.88389432703	-60.1781555430962	-60.3392127007048	-50.4871951016184	-59.9411118432866	-60.339212720504	-58.581461169034	-60.3392114758699	-113.608313093043	-60.3389034502852	-60.0398488394855	-60.320065767647	-60.1876674356933	-60.209770062746	-60.1787127081448	-60.2436008404066	-60.339212720504	-60.2492469728063	-60.3025449355351	-100.456831131842	361.653	57.1281025652775	57.1281025652775	-101.176284383459	57.1281025652775	-474.338988701152	2.15514287672172		
405.651751946607	-60.1774468868356	-60.3392127006186	-50.485354880821	-59.9394650363926	-60.339212720504	-58.5745032469072	-60.3392114711112	-113.608331132882	-60.3389023183798	-60.0387612446471	-60.3199978590077	-60.1871343620369	-60.2093281821072	-60.1781750595794	-60.243285197371	-60.339212720504	-60.2489625138956	-60.3024306228815	-100.442311907914	361.866	46.5122377956775	46.5122377956775	-101.173146886587	46.5122377956775	-466.539447843596	2.18255327896937		
406.419609566185	-60.1767335429734	-60.3392127005318	-50.4835180726382	-59.937807991186	-60.339212720504	-58.5675039297008	-60.3392114663251	-113.608349139137	-60.3389011802469	-60.0376677058527	-60.3199295883741	-60.1865984700989	-60.2088840345132	-60.1776347047709	-60.2429679885278	-60.339212720504	-60.2486767036335	-60.3023157748336	-100.427722185784	362.079	49.4881877239032	49.4881877239032	-101.170005905721	49.4881877239032	-465.112818813561	2.20996368121702		
407.187467185762	-60.176015470074	-60.3392127004444	-50.4816846791059	-59.9361406226314	-60.339212720504	-58.5604628884009	-60.3392114615115	-113.608367111808	-60.3389000358406	-60.0365681796637	-60.3198609531682	-60.1860597399733	-60.2084376044277	-60.1770916255253	-60.2426492035018	-60.339212720504	-60.2483895334461	-60.3022003880429	-100.413061390005	362.292	52.6504977973023	52.6504977973023	-101.166861433666	52.6504977973023	-464.369740322426	2.23737408346467		
407.955324805339	-60.1752926262427	-60.3392127003565	-50.4798547022567	-59.9344628448089	-60.339212720504	-58.5533797907183	-60.3392114566701	-113.608385050894	-60.3388988851148	-60.0354626222433	-60.3197919507892	-60.1855181515781	-60.2079888761815	-60.1765458034954	-60.242328831832	-60.339212720504	-60.2481009946915	-60.3020844591344	-100.398328939447	362.506	61.5836986757382	61.5836986757382	-101.163698675738	61.5836986757382	-459.120878235737	2.26478448571233		
408.723182424917	-60.1745649691199	-60.3392127002679	-50.4780281441196	-59.9327745709031	-60.339212720504	-58.5462543010496	-60.3392114518007	-113.608402956395	-60.3388977280228	-60.0343509893525	-60.3197225786127	-60.1849736846533	-60.2075378339704	-60.1759972201794	-60.2420068629705	-60.339212720504	-60.2478110786591	-60.3019679847067	-100.383524247223	362.719	68.0978199104349	68.0978199104349	-101.160547183162	68.0978199104349	-458.344248842417	2.29219488795998		
409.491040044494	-60.173832455875	-60.3392127001788	-50.47620500672	-59.9310757131917	-60.339212720504	-58.5390860804374	-60.3392114469031	-113.608420828312	-60.3388965645176	-60.0332332363452	-60.3196528339911	-60.1844263187589	-60.2070844618541	-60.175445856919	-60.2416832862813	-60.339212720504	-60.2475197765688	-60.3018509613319	-100.368646720626	362.932	61.3919376322062	61.3919376322062	-101.157392177661	61.3919376322062	-457.255947040594	2.31960529020763		
410.258897664071	-60.1730950431997	-60.3392127000891	-50.4743852920797	-59.929366183034	-60.339212720504	-58.5318747865284	-60.339211441977	-113.608438666645	-60.3388953945517	-60.0321093181643	-60.319582714253	-60.1838760332732	-60.206628743755	-60.1748916948981	-60.24135809104	-60.339212720504	-60.2472270795705	-60.3017333855548	-100.353695761053	363.145	76.2824154701476	76.2824154701476	-101.154233651966	76.2824154701476	-454.331473389338	2.34701569245529		
411.026755283649	-60.1723526873019	-60.3392126999988	-50.4725690022173	-59.9276458908597	-60.339212720504	-58.5246200735356	-60.3392114370223	-113.608456471393	-60.3388942180771	-60.0309791893367	-60.3195122167028	-60.1833228073909	-60.2061706634564	-60.1743347151412	-60.2410312664325	-60.339212720504	-60.2469329787433	-60.3016152538933	-100.338670763942	363.358	120.217435235154	120.217435235154	-101.15107159879	120.217435235154	-453.051245049765	2.37442609470294		
411.794612903226	-60.1716053438991	-60.3392126999079	-50.4707561391473	-59.9259147461569	-60.339212720504	-58.517321592194	-60.3392114320387	-113.608474242557	-60.3388930350454	-60.0298428039688	-60.3194413386209	-60.1827666201207	-60.2057102046011	-60.1737748985118	-60.2407028015543	-60.339212720504	-60.2466374650948	-60.3014965628374	-100.323571118696	363.571	96.3842696471916	96.3842696471916	-101.147906010828	96.3842696471916	-452.742558942279	2.40183649695059		
412.562470522803	-60.1708529682119	-60.3392126998163	-50.4689467048812	-59.9241726574602	-60.339212720504	-58.5099789897201	-60.339211427026	-113.608491980136	-60.3388918454079	-60.0287001157419	-60.319370077263	-60.1822074502839	-60.2052473506902	-60.1732122257104	-60.2403726854093	-60.339212720504	-60.2463405295607	-60.3013773088499	-100.308396208608	363.785	123.376540175666	123.376540175666	-101.144721993848	123.376540175666	-449.398998157601	2.42924689919825		
413.33032814238	-60.1700955149569	-60.3392126997242	-50.4671407014267	-59.9224195323389	-60.339212720504	-58.5025919097688	-60.339211421984	-113.60850968413	-60.3388906491152	-60.0275510779074	-60.3192984298602	-60.1816452765119	-60.2047820850815	-60.1726466772732	-60.2400409069094	-60.339212720504	-60.2460421630035	-60.301257488365	-100.293145410797	363.998	149.066094752191	149.066094752191	-101.141549297646	149.066094752191	-448.11998630685	2.4566573014459		
414.098185761958	-60.1693329383406	-60.3392126996314	-50.4653381307878	-59.9206552773844	-60.339212720504	-58.4951599923903	-60.3392114169125	-113.60852735454	-60.3388894461175	-60.0263956432819	-60.3192263936183	-60.1810800772444	-60.2043143909879	-60.1720782335704	-60.239707454873	-60.339212720504	-60.2457423562126	-60.3011370977892	-100.277818096121	364.211	164.702009408237	164.702009408237	-101.138373044601	164.702009408237	-446.581759107306	2.48406770369355		
414.866043381535	-60.1685651920517	-60.339212699538	-50.4635389949653	-59.9188797981978	-60.339212720504	-58.487682873986	-60.3392114118111	-113.608544991364	-60.3388882363647	-60.0252337642426	-60.3191539657179	-60.1805118307273	-60.2038442514759	-60.1715068748043	-60.2393723180244	-60.339212720504	-60.2454410999029	-60.3010161335	-100.262413629114	364.424	157.251556863698	157.251556863698	-101.135193227335	157.251556863698	-446.225698025902	2.5114781059412		
415.633901001112	-60.1677922292548	-60.339212699444	-50.461743295956	-59.9170929993778	-60.339212720504	-58.4801601872642	-60.3392114066797	-113.608562594605	-60.3388870198061	-60.0240653927219	-60.3190811433141	-60.1799405150106	-60.2033716494641	-60.1709325810077	-60.2390354849929	-60.339212720504	-60.2451383847144	-60.3008945918464	-100.246931367899	364.637	158.737464383907	158.737464383907	-101.132009838453	158.737464383907	-444.20687510959	2.53888850818886		
416.40175862069	-60.1670140025824	-60.3392126993494	-50.4599510357535	-59.9152947845069	-60.339212720504	-58.4725915611955	-60.3392114015181	-113.60858016426	-60.3388857963904	-60.0228904802031	-60.319007923536	-60.1793661079462	-60.202896567722	-60.1703553320421	-60.2386969443115	-60.339212720504	-60.2448342012115	-60.3007724691481	-100.231370664116	364.85	153.520641052359	153.520641052359	-101.128822870541	153.520641052359	-443.243121971563	2.56629891043651		
417.169616240267	-60.1662304641286	-60.3392126992541	-50.4581622163478	-59.9134850561396	-60.339212720504	-58.4649766209657	-60.339211396326	-113.60859770033	-60.3388845660662	-60.0217089777146	-60.3189343034864	-60.1787885871858	-60.2024189888677	-60.1697751075961	-60.2383566844163	-60.339212720504	-60.2445285398821	-60.3006497616955	-100.215730862842	365.063	145.511086861621	145.511086861621	-101.125632316167	145.511086861621	-442.662271640143	2.59370931268416		
