Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Fit Peak 18	Fit Peak 19	Fit Peak 20	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																													mu = -0.068995	sigma = 191.159419
384.91959621802	-100.028113019294	-99.9762072679609	-100.030077980401	-100.01122036742	-99.8060587943605	-99.5281614169824	-99.7392666602894	-100.030077980401	-99.792435801264	-99.7532694881694	-99.8586318153445	-99.7426513931923	-99.7145867024104	-99.7946976931167	-99.8018602558382	-99.0738027370868	-99.7796344533177	-99.6379174066388	-100.37841614278	-100.030077980401	-95.9356837290577	356.106	52.0052065839873	52.0052065839873	-96.424297493078	52.0052065839873	-530.227740833734	1.44247241828274		
385.687453837597	-100.028104835352	-99.9759859086445	-100.030077980401	-100.011145219427	-99.8051801333438	-99.5262127383131	-99.7381715599591	-100.030077980401	-99.7915710393936	-99.7522785041349	-99.8580220907153	-99.7416473684125	-99.7134992082756	-99.7939054295402	-99.8011138971213	-99.0707302608929	-99.7788200097865	-99.6367028552112	-100.379479225987	-100.030077980401	-95.9213225981016	356.319	54.2355602676435	54.2355602676435	-96.4210148130981	54.2355602676435	-525.401939071262	1.46988282053039		
386.455311457175	-100.028096600161	-99.9757631820303	-100.030077980401	-100.011069621303	-99.8042962911788	-99.5242526896815	-99.7370702617968	-100.030077980401	-99.7907015474924	-99.7512821880873	-99.8574091073058	-99.7406380737849	-99.712406081212	-99.7931091586965	-99.8003638708706	-99.0676429520628	-99.7780015851145	-99.6354826516452	-100.380547182399	-100.030077980401	-95.906885358414	356.533	71.5468030923919	71.5468030923919	-96.4177121833009	71.5468030923919	-523.032172010808	1.49729322277804		
387.223169076752	-100.028088313292	-99.9755390768333	-100.030077980401	-100.010993569447	-99.8034072270385	-99.5222811824664	-99.7359627189406	-100.030077980401	-99.7898272909923	-99.7502805016998	-99.856792841849	-99.739623472366	-99.7113072822469	-99.7923088535114	-99.7996101530158	-99.0645407149606	-99.7771791533001	-99.6342567608088	-100.381620041842	-100.030077980401	-95.8923714682021	356.746	82.9016931883339	82.9016931883339	-96.4144204610611	82.9016931883339	-513.707439043075	1.5247036250257		
387.991026696329	-100.028079974312	-99.9753135816519	-100.030077980401	-100.010917060221	-99.8025128996924	-99.5202981271818	-99.734848884085	-100.030077980401	-99.7889482350086	-99.7492734063006	-99.8561732708698	-99.7386035268881	-99.7102027720702	-99.7915044866819	-99.7988527192893	-99.0614234531782	-99.7763526881291	-99.6330251472967	-100.38269783437	-100.030077980401	-95.8777803808175	356.96	100.957472366155	100.957472366155	-96.4111087297911	100.957472366155	-512.270463791636	1.55211402727335		
388.758884315907	-100.028071582783	-99.9750866849665	-100.030077980401	-100.010840089948	-99.8016132675027	-99.5183034334663	-99.7337287094758	-100.030077980401	-99.7880643443371	-99.7482608628691	-99.8555503706829	-99.737578199756	-99.7090925110306	-99.7906960306732	-99.7980915452232	-99.058291069528	-99.7755221631722	-99.6317877754272	-100.383780590268	-100.030077980401	-95.8631115447008	357.173	118.082353386433	118.082353386433	-96.4078079318874	118.082353386433	-511.189806736947	1.579524429521		
389.526741935484	-100.028063138263	-99.9748583751377	-100.030077980401	-100.010762654917	-99.8007082884185	-99.5162970100731	-99.7326021469046	-100.030077980401	-99.7871755834496	-99.7472428320321	-99.8549241173903	-99.7365474530429	-99.707976459132	-99.7898834577169	-99.7973266061482	-99.0551434660352	-99.7746875517836	-99.6305446092404	-100.384868340053	-100.030077980401	-95.8483644033288	357.386	86.9872298669713	86.9872298669713	-96.4045025942442	86.9872298669713	-510.837820534553	1.60693483176866		
390.294599555061	-100.028054640304	-99.9746286404052	-100.030077980401	-100.010684751378	-99.7997979199715	-99.5142787648595	-99.7314691477042	-100.030077980401	-99.7862819164913	-99.7462192740601	-99.8542944868793	-99.7355112484878	-99.7068545760301	-99.7890667398086	-99.7965578771913	-99.0519805439304	-99.7738488270982	-99.6292956124949	-100.385961114478	-100.030077980401	-95.8335383951626	357.6	79.7229953401993	79.7229953401993	-96.4011771583819	79.7229953401993	-510.328071468923	1.63434523401631		
391.062457174639	-100.028046088454	-99.9743974688858	-100.030077980401	-100.010606375544	-99.7988821192706	-99.5122486047761	-99.7303296627425	-100.030077980401	-99.7853833072764	-99.7451901488632	-99.85366145482	-99.7344695474911	-99.7057268210284	-99.7882458487052	-99.7957853332734	-99.0488022036412	-99.7730059620295	-99.6280407486656	-100.387058944532	-100.030077980401	-95.8186329535897	357.813	82.8851354219905	82.8851354219905	-96.3978626947182	82.8851354219905	-503.438577240754	1.66175563626396		
391.830314794216	-100.028037482256	-99.9741648485726	-100.030077980401	-100.01052752359	-99.7979608429974	-99.5102064358565	-99.7291836424182	-100.030077980401	-99.7844797192851	-99.7441554159874	-99.8530249966629	-99.7334223111115	-99.7045931530749	-99.7874207559227	-99.7950089491081	-99.0456083447851	-99.7721589292678	-99.626779980941	-100.388161861444	-100.030077980401	-95.803647506872	358.027	79.5299826184887	79.5299826184887	-96.3945280730338	79.5299826184887	-501.533950793587	1.68916603851162		
392.598172413793	-100.028028821249	-99.9739307673326	-100.030077980401	-100.01044819165	-99.7970340474003	-99.5081521632059	-99.7280310366546	-100.030077980401	-99.7835711156594	-99.7431150346106	-99.8523850876367	-99.7323695000623	-99.7034535307582	-99.7865914327333	-99.7942286991986	-99.0423988661611	-99.7713077012778	-99.6255132722201	-100.389269896685	-100.030077980401	-95.7885814780864	358.24	86.0430226313761	86.0430226313761	-96.3912044495576	86.0430226313761	-501.249746608755	1.71657644075927		
393.36603003337	-100.028020104967	-99.9736952129056	-100.030077980401	-100.01036837582	-99.79610168829	-99.5060856909908	-99.7268717948945	-100.030077980401	-99.7826574591994	-99.7420689635383	-99.8517417027458	-99.7313110747075	-99.7023079123036	-99.7857578501638	-99.7934445578366	-99.0391736657418	-99.7704522502961	-99.6242405851103	-100.390383081967	-100.030077980401	-95.7734342850695	358.453	82.5015126078549	82.5015126078549	-96.3878762442189	82.5015126078549	-498.686888001816	1.74398684300692		
394.133887652948	-100.028011332937	-99.9734581729028	-100.030077980401	-100.010288072158	-99.7951637210338	-99.504006922427	-99.7257058660945	-100.030077980401	-99.7817387123598	-99.7410171611998	-99.8510948167677	-99.7302469950584	-99.7011562555694	-99.7849199789921	-99.7926564990994	-99.0359326406657	-99.7695925483294	-99.6229618819239	-100.391501449252	-100.030077980401	-95.7582053403614	358.667	89.7590732453282	89.7590732453282	-96.3845277907828	89.7590732453282	-498.397517857334	1.77139724525457		
394.901745272525	-100.028002504683	-99.9732196348044	-100.030077980401	-100.010207276679	-99.7942201005504	-99.5019157597688	-99.7245331987194	-100.030077980401	-99.7808148372456	-99.7399595856441	-99.8504444042508	-99.7291772207695	-99.6999985180431	-99.784077789745	-99.7918644968482	-99.0326756872282	-99.7687285671516	-99.6216771246761	-100.392625030746	-100.030077980401	-95.7428940511445	358.88	-26.7915368980404	-26.7915368980404	-96.3811903746869	-26.7915368980404	-497.355869220698	1.79880764750223		
395.669602892102	-100.027993619724	-99.9729795859589	-100.030077980401	-100.010125985358	-99.7932707813046	-99.4998121042974	-99.7233537407366	-100.030077980401	-99.7798857956087	-99.7388961945355	-99.8497904395119	-99.728101711135	-99.6988346568372	-99.7832312526958	-99.7910685247259	-99.0294027008738	-99.7678602783021	-99.6203862750814	-100.393753858909	-100.030077980401	-95.7274998191872	359.094	-12.8321673499033	-12.8321673499033	-96.3778326500967	-12.8321673499033	-496.192738895379	1.82621804974988		
396.43746051168	-100.027984677573	-99.9727380135805	-100.030077980401	-100.010044194129	-99.7923157173014	-99.4976958563093	-99.7221674396104	-100.030077980401	-99.7789515488434	-99.7378269451495	-99.8491328966331	-99.7270204250845	-99.6976646286858	-99.7823803378616	-99.7902685561546	-99.0261135761876	-99.7669876530832	-99.6190892945513	-100.394887966453	-100.030077980401	-95.7120220407824	359.307	30.5453950799653	30.5453950799653	-96.3744859890564	30.5453950799653	-493.949470403706	1.85362845199753		
397.205318131257	-100.027975677738	-99.9724949047483	-100.030077980401	-100.009961898885	-99.791354862081	-99.4955669151043	-99.7209742422958	-100.030077980401	-99.7780120579828	-99.7367517943682	-99.8484717494602	-99.7259333211794	-99.6964883899396	-99.7815250150004	-99.7894645643338	-99.0228082068873	-99.7661106625575	-99.6177861441914	-100.396027386343	-100.030077980401	-95.6964601066873	359.52	33.5211347035387	33.5211347035387	-96.3711347035387	33.5211347035387	-491.974294764782	1.88103885424519		
397.973175750834	-100.027966619721	-99.9722502464037	-100.030077980401	-100.009879095476	-99.7903881687126	-99.4934251789736	-99.719774095233	-100.030077980401	-99.7770672836944	-99.7356706986767	-99.8478069715992	-99.7248403576091	-99.6953058965628	-99.7806652536086	-99.7886565222378	-99.0194864858133	-99.765229277546	-99.6164767847981	-100.397172151805	-100.030077980401	-95.6808134020619	359.733	57.1623242395233	57.1623242395233	-96.3677787849779	57.1623242395233	-489.011428190544	1.90844925649284		
398.741033370412	-100.027957503019	-99.9720040253494	-100.030077980401	-100.009795779709	-99.7894155897889	-99.491270545188	-99.7185669443408	-100.030077980401	-99.7761171862763	-99.7345836141577	-99.8471385364142	-99.7237414921863	-99.6941171041285	-99.7798010229182	-99.7878444026136	-99.0161483049216	-99.764343468625	-99.6151611768558	-100.398322296324	-100.030077980401	-95.665081306407	359.947	49.5253115274577	49.5253115274577	-96.3644024365487	49.5253115274577	-487.43700625794	1.93585965874049		
399.508890989989	-100.027948327125	-99.971756228247	-100.030077980401	-100.009711947347	-99.7884370774205	-99.4891029099848	-99.7173527350113	-100.030077980401	-99.7751617256528	-99.733490496488	-99.8464664170243	-99.7226366823438	-99.6929219678147	-99.7789322918941	-99.7870281779787	-99.012793555274	-99.7634532061243	-99.6138392805342	-100.399477853646	-100.030077980401	-95.6492631935025	360.16	53.9901281133602	53.9901281133602	-96.3610372042695	53.9901281133602	-481.171196395007	1.96327006098815		
400.276748609566	-100.027939091525	-99.9715068416158	-100.030077980401	-100.009627594111	-99.7874525832295	-99.4869221685562	-99.7161314121032	-100.030077980401	-99.7742008613703	-99.7323913009332	-99.8457905863016	-99.7215258851298	-99.6917204423998	-99.7780590292316	-99.7862078206185	-99.0094221270294	-99.7625584601243	-99.6125110556849	-100.400638857784	-100.030077980401	-95.6333584313402	360.373	48.7740309494512	48.7740309494512	-96.3576673130876	48.7740309494512	-474.339764638974	1.9906804632358		
401.044606229143	-100.027929795699	-99.9712558518302	-100.030077980401	-100.009542715677	-99.786462058344	-99.4847282150362	-99.7149029199354	-100.030077980401	-99.773234552593	-99.7312859823436	-99.8451110168677	-99.7204090572037	-99.6905124822587	-99.7771812033529	-99.7853833025842	-99.0060339094349	-99.7616592004537	-99.6111764618387	-100.401805343017	-100.030077980401	-95.6173663820621	360.587	47.8397314457895	47.8397314457895	-96.354276900335	47.8397314457895	-472.303212059422	2.01809086548345		
401.812463848721	-100.027920439123	-99.9710032451187	-100.030077980401	-100.009457307675	-99.7854654533917	-99.4825209424874	-99.7136672022811	-100.030077980401	-99.7722627580983	-99.7301744951492	-99.8444276810911	-99.7192861548322	-99.6892980413581	-99.7762987824048	-99.7845545956902	-99.0026287908169	-99.7607553966866	-99.609835458202	-100.402977343896	-100.030077980401	-95.6012864018942	360.8	39.6445340070479	39.6445340070479	-96.3508976434114	39.6445340070479	-465.030762882334	2.0455012677311		
402.580321468298	-100.027911021266	-99.9707490075613	-100.030077980401	-100.00937136569	-99.7844627184938	-99.4803002428889	-99.7124242023612	-100.030077980401	-99.7712854362728	-99.7290567933556	-99.843740551085	-99.7181571338848	-99.6880770732524	-99.7754117342555	-99.783721671512	-98.9992066585715	-99.7598470181406	-99.6084880036545	-100.404154895243	-100.030077980401	-95.5851178410801	361.013	-11.5579408439113	-11.5579408439113	-96.3475137015434	-11.5579408439113	-464.923925560122	2.07291166997876		
403.348179087875	-100.027901541591	-99.9704931250881	-100.030077980401	-100.00928488526	-99.7834538032589	-99.478066007122	-99.7111738628375	-100.030077980401	-99.7703025451076	-99.7279328305385	-99.8430495987036	-99.7170219498298	-99.6868495310792	-99.7745200264922	-99.7828845013834	-98.9957673991554	-99.7589340338733	-99.607134056745	-100.405338032155	-100.030077980401	-95.5688600438123	361.226	108.895034156933	108.895034156933	-96.3441250660239	108.895034156933	-463.225250758289	2.10032207222641		
404.116036707453	-100.027891999556	-99.970235583477	-100.030077980401	-100.009197861879	-99.7824386567766	-99.4758181249578	-99.7099161258066	-100.030077980401	-99.7693140421938	-99.7268025598392	-99.8423547955397	-99.7158805577292	-99.6856153675546	-99.7736236264173	-99.7820430563943	-98.9923108980764	-99.7580164126805	-99.6057735756891	-100.406526790008	-100.030077980401	-95.5525123481671	361.44	75.007079422219	75.007079422219	-96.3407157858555	75.007079422219	-463.024273744155	2.12773247447406		
404.88389432703	-100.027882394613	-99.9699763683517	-100.030077980401	-100.009110290992	-99.7814172276109	-99.4735564850429	-99.7086509327926	-100.030077980401	-99.768319884718	-99.72566593396	-99.8416561129217	-99.7147329122349	-99.6843745349689	-99.772722501046	-99.7811973073881	-98.9888370398839	-99.7570941230929	-99.6044065183657	-100.407721204458	-100.030077980401	-95.5360740860324	361.653	52.2891358965076	52.2891358965076	-96.3373177146891	52.2891358965076	-462.14390106732	2.15514287672172		
405.651751946607	-100.027872726208	-99.9697154651802	-100.030077980401	-100.009022167994	-99.7803894637939	-99.4712809748859	-99.7073782247409	-100.030077980401	-99.7673200294576	-99.7245229051589	-99.8409535219107	-99.7135789675841	-99.6831269851818	-99.7718166171033	-99.7803472249591	-98.9853457081596	-99.7561671333737	-99.6030328423135	-100.408921311443	-100.030077980401	-95.5195445830393	361.866	41.6730058326758	41.6730058326758	-96.3339149235851	41.6730058326758	-455.160493037332	2.18255327896937		
406.419609566185	-100.027862993779	-99.969452859272	-100.030077980401	-100.008933488236	-99.7793553128191	-99.4689914808433	-99.7060979420108	-100.030077980401	-99.766314432776	-99.7233734252444	-99.8402469932972	-99.7124186775945	-99.681872669618	-99.7709059410204	-99.7794927794501	-98.9818367855069	-99.755235411516	-99.6016525047278	-100.410127147189	-100.030077980401	-95.5029231584911	362.079	44.6486892219352	44.6486892219352	-96.3305074037532	44.6486892219352	-453.886035261639	2.20996368121702		
407.187467185762	-100.02785319676	-99.9691885357768	-100.030077980401	-100.008844247016	-99.7783147216346	-99.4666878881056	-99.7048100243688	-100.030077980401	-99.7653030506182	-99.7222174455709	-99.8395364975984	-99.7112519956597	-99.680611539262	-99.7699904389323	-99.7786339409497	-98.9783101535418	-99.7542989252397	-99.6002654624575	-100.411338748209	-100.030077980401	-95.4862091252921	362.292	47.8107315100212	47.8107315100212	-96.3270951463846	47.8107315100212	-452.338716740625	2.23737408346467		
407.955324805339	-100.027843334579	-99.9689224796817	-100.030077980401	-100.008754439585	-99.7772676366364	-99.4643700806825	-99.7035144109815	-100.030077980401	-99.7642858385055	-99.7210549170335	-99.8388220050552	-99.7100788747449	-99.6793435446538	-99.769070076674	-99.7777706792898	-98.9747656928828	-99.7533576419888	-99.5988716720013	-100.412556151307	-100.030077980401	-95.4694017898732	362.506	56.7436620891694	56.7436620891694	-96.3236620891698	56.7436620891694	-449.736268548878	2.26478448571233		
408.723182424917	-100.027833406655	-99.9686546758097	-100.030077980401	-100.008664061142	-99.7762140036615	-99.4620379413886	-99.7022110404083	-100.030077980401	-99.7632627515307	-99.7198857900622	-99.8381034856286	-99.7088992673817	-99.6780686358838	-99.7681448197777	-99.7769029640427	-98.9712032831404	-99.7524115289287	-99.5974710895044	-100.413779393583	-100.030077980401	-95.4525004521192	362.719	63.257513035142	63.257513035142	-96.3202403078694	63.257513035142	-449.308205994909	2.29219488795998		
409.491040044494	-100.027823412403	-99.968385108817	-100.030077980401	-100.008573106835	-99.7751537679808	-99.4596913518285	-99.7008998505941	-100.030077980401	-99.7622337443537	-99.7187100146173	-99.8373809089969	-99.7077131256635	-99.6767867625879	-99.7672146334694	-99.7760307645188	-98.9676228029073	-99.7514605529431	-99.5960636707552	-100.415008512432	-100.030077980401	-95.4355044052952	362.932	56.5513592169821	56.5513592169821	-96.3168137624368	56.5513592169821	-449.002351701713	2.31960529020763		
410.258897664071	-100.027813351231	-99.9681137631912	-100.030077980401	-100.008481571761	-99.7740868742921	-99.4573301923816	-99.6995807788621	-100.030077980401	-99.7611987711954	-99.7175275401837	-99.8366542445526	-99.7065204012406	-99.6754978739425	-99.7662794826658	-99.7751540497635	-98.9640241297477	-99.7505046806315	-99.5946493711817	-100.41624354555	-100.030077980401	-95.4184129359658	363.145	71.4415642621605	71.4415642621605	-96.3133824439788	71.4415642621605	-441.898821555322	2.34701569245529		
411.026755283649	-100.02780322254	-99.9678406232488	-100.030077980401	-100.008389450966	-99.7730132667125	-99.4549543421873	-99.6982537619061	-100.030077980401	-99.7601577858339	-99.7163383157656	-99.8359234613988	-99.7053210453154	-99.6742019186598	-99.7653393319708	-99.7742727885547	-98.9604071401871	-99.7495438783057	-99.593228145848	-100.417484530934	-100.030077980401	-95.4012253239257	363.358	115.376309979946	115.376309979946	-96.3099463435826	115.376309979946	-441.068636771976	2.37442609470294		
411.794612903226	-100.027793025724	-99.9675656731331	-100.030077980401	-100.00829673944	-99.7719328887719	-99.452563679129	-99.696918735783	-100.030077980401	-99.7591107415981	-99.7151422898808	-99.8351885283461	-99.7041150086373	-99.6728988449819	-99.7643941456723	-99.7733869493999	-98.9567717097016	-99.7485781119874	-99.5917999494505	-100.418731506889	-100.030077980401	-95.383940842117	363.571	91.5428690886763	91.5428690886763	-96.3065054523126	91.5428690886763	-438.533432867547	2.40183649695059		
