Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Cumulative Fit Peak	Independent Variable	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Fitted Y	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Percentiles	Reference X	Reference Line
																					mu = -0.027843	sigma = 188.204693
402.580321468298	-115.554763434041	-115.554763050916	-115.331942720597	-113.270731737447	-113.468352153265	-114.095750417468	-114.761787054609	-115.418198640097	-115.391170301511	-115.554763434041	-115.554763434041	-115.554763434041	-108.409352037626	361.013	63.3906883920405	63.3906883920405	-109.671928061462	63.3906883920405	-493.03071268744	2.07291166997876		
403.348179087875	-115.554763434041	-115.55476304928	-115.331027850705	-113.26175172661	-113.460440802209	-114.090316567964	-114.759001631927	-115.417733310022	-115.390623614949	-115.554763434041	-115.554763434041	-115.554763434041	-108.382314515381	361.226	63.2326213556518	63.2326213556518	-109.666340363916	63.2326213556518	-490.338902249454	2.10032207222641		
404.116036707453	-115.554763434041	-115.554763047634	-115.330107334214	-113.252718654039	-113.452484363796	-114.08485227551	-114.756201493254	-115.417265595988	-115.390074182527	-115.554763434041	-115.554763434041	-115.554763434041	-108.355122908679	361.44	63.4807183975777	63.4807183975777	-109.660718397578	63.4807183975777	-489.749948555725	2.12773247447406		
404.88389432703	-115.554763434041	-115.554763045976	-115.329181124558	-113.243632100877	-113.444482494735	-114.079357312048	-114.753386534646	-115.416795481671	-115.38952198582	-115.554763434041	-115.554763434041	-115.554763434041	-108.327776042048	361.653	64.795197333532	64.795197333532	-109.655114688904	64.795197333532	-487.215669551493	2.15514287672172		
405.651751946607	-115.554763434041	-115.554763044309	-115.328249174688	-113.234491644127	-113.436434848461	-114.073831447375	-114.750556651235	-115.416322950609	-115.388967006246	-115.554763434041	-115.554763434041	-115.554763434041	-108.300272728766	361.866	65.5849575159574	65.5849575159574	-109.649502970503	65.5849575159574	-484.269865668088	2.18255327896937		
406.419609566185	-115.554763434041	-115.55476304263	-115.327311437067	-113.225296856603	-113.4283410751	-114.068274449124	-114.747711737226	-115.415847986196	-115.388409225068	-115.554763434041	-115.554763434041	-115.554763434041	-108.272611770729	362.079	68.4733873593079	68.4733873593079	-109.643883227076	68.4733873593079	-481.480368344807	2.20996368121702		
407.187467185762	-115.554763434041	-115.554763040941	-115.326367863665	-113.216047306876	-113.420200821427	-114.062686082737	-114.744851685881	-115.415370571685	-115.38784862339	-115.554763434041	-115.554763434041	-115.554763434041	-108.244791958317	362.292	80.0106521375048	80.0106521375048	-109.63825544329	80.0106521375048	-480.355800178183	2.23737408346467		
407.955324805339	-115.554763434041	-115.554763039241	-115.325418405955	-113.206742559228	-113.412013730829	-114.057066111439	-114.741976389515	-115.414890690184	-115.387285182157	-115.554763434041	-115.554763434041	-115.554763434041	-108.216812070264	362.506	78.4309402328448	78.4309402328448	-109.632593125407	78.4309402328448	-478.759513867522	2.26478448571233		
408.723182424917	-115.554763434041	-115.554763037529	-115.324463014902	-113.197382173601	-113.403779443266	-114.051414296217	-114.739085739481	-115.414408324655	-115.386718882153	-115.554763434041	-115.554763434041	-115.554763434041	-108.188670873521	362.719	82.3857921520237	82.3857921520237	-109.626949176817	82.3857921520237	-472.207721379721	2.29219488795998		
409.491040044494	-115.554763434041	-115.554763035807	-115.32350164096	-113.187965705538	-113.395497595234	-114.045730395791	-114.736179626162	-115.413923457914	-115.386149703999	-115.554763434041	-115.554763434041	-115.554763434041	-108.160367123121	362.932	90.7412971415677	90.7412971415677	-109.621297141568	90.7412971415677	-469.705082406552	2.31960529020763		
410.258897664071	-115.554763434041	-115.554763034073	-115.322534234065	-113.17849270614	-113.387167819719	-114.040014166588	-114.733257938959	-115.413436072624	-115.385577628151	-115.554763434041	-115.554763434041	-115.554763434041	-108.131899562035	363.145	101.483322954589	101.483322954589	-109.615637004176	101.483322954589	-466.587138601198	2.34701569245529		
411.026755283649	-115.554763434041	-115.554763032328	-115.321560743628	-113.168962722006	-113.378789746162	-114.034265362718	-114.730320566284	-115.412946151303	-115.385002634898	-115.554763434041	-115.554763434041	-115.554763434041	-108.103266921041	363.358	111.277489410278	111.277489410278	-109.609968749121	111.277489410278	-465.247982794267	2.37442609470294		
411.794612903226	-115.554763434041	-115.554763030571	-115.320581118528	-113.159375295179	-113.370363000413	-114.028483735946	-114.727367395543	-115.412453676312	-115.384424704364	-115.554763434041	-115.554763434041	-115.554763434041	-108.074467918571	363.571	120.919251038533	120.919251038533	-109.604292360847	120.919251038533	-464.612558886289	2.40183649695059		
412.562470522803	-115.554763434041	-115.554763028803	-115.319595307106	-113.149729963096	-113.361887204694	-114.022669035667	-114.724398313132	-115.411958629861	-115.383843816499	-115.554763434041	-115.554763434041	-115.554763434041	-108.045501260572	363.785	129.274614174399	129.274614174399	-109.598581116547	129.274614174399	-463.155724265871	2.42924689919825		
413.33032814238	-115.554763434041	-115.554763027023	-115.318603257159	-113.140026258525	-113.353361977553	-114.016821008874	-114.721413204421	-115.411460994004	-115.383259951086	-115.554763434041	-115.554763434041	-115.554763434041	-108.01636564036	363.998	136.309665236148	136.309665236148	-109.592888376644	136.309665236148	-458.894691940144	2.4566573014459		
414.098185761958	-115.554763434041	-115.554763025231	-115.317604915931	-113.130263709513	-113.344786933823	-114.010939400136	-114.718411953748	-115.410960750638	-115.382673087732	-115.554763434041	-115.554763434041	-115.554763434041	-107.987059738468	364.211	143.700162663162	143.700162663162	-109.587187456551	143.700162663162	-452.915458321659	2.48406770369355		
414.866043381535	-115.554763434041	-115.554763023428	-115.316600230108	-113.120441839331	-113.336161684577	-114.005023951567	-114.7153944444	-115.410457881501	-115.38208320587	-115.554763434041	-115.554763434041	-115.554763434041	-107.957582222498	364.424	148.788916357089	148.788916357089	-109.58147834056	148.788916357089	-451.695556394498	2.5114781059412		
415.633901001112	-115.554763434041	-115.554763021612	-115.315589145809	-113.110560166408	-113.327485837086	-113.999074402797	-114.712360558611	-115.409952368173	-115.381490284757	-115.554763434041	-115.554763434041	-115.554763434041	-107.927931746969	364.637	150.96650481458	150.96650481458	-109.575761012927	150.96650481458	-450.634126045295	2.53888850818886		
416.40175862069	-115.554763434041	-115.554763019785	-115.314571608581	-113.100618204279	-113.318758994772	-113.993090490947	-114.709310177541	-115.409444192069	-115.380894303469	-115.554763434041	-115.554763434041	-115.554763434041	-107.898106953159	364.85	157.087556119024	157.087556119024	-109.570035457867	157.087556119024	-449.23920430777	2.56629891043651		
417.169616240267	-115.554763434041	-115.554763017945	-115.313547563389	-113.090615461523	-113.309980757164	-113.987071950594	-114.706243181273	-115.408933334441	-115.380295240904	-115.554763434041	-115.554763434041	-115.554763434041	-107.86810646895	365.063	159.874384304188	159.874384304188	-109.564301659561	159.874384304188	-449.208162760464	2.59370931268416		
417.937473859844	-115.554763434041	-115.554763016093	-115.312516954612	-113.0805514417	-113.301150719851	-113.981018513747	-114.703159448794	-115.408419776378	-115.379693075778	-115.554763434041	-115.554763434041	-115.554763434041	-107.837928908669	365.276	159.343848858346	159.343848858346	-109.558559602148	159.343848858346	-447.638115827024	2.62111971493182		
418.705331479422	-115.554763434041	-115.554763014229	-115.31147972603	-113.070425643294	-113.292268474438	-113.974929909813	-114.700058857989	-115.407903498798	-115.37908778662	-115.554763434041	-115.554763434041	-115.554763434041	-107.807572872927	365.489	156.22371836064	156.22371836064	-109.552809269731	156.22371836064	-445.634877587185	2.64853011717947		
419.473189098999	-115.554763434041	-115.554763012352	-115.310435820824	-113.060237559645	-113.283333608493	-113.96880586557	-114.696941285624	-115.407384482454	-115.378479351775	-115.554763434041	-115.554763434041	-115.554763434041	-107.777036948454	365.702	154.051430811663	154.051430811663	-109.547050646374	154.051430811663	-439.380551172153	2.67594051942712		
420.241046718576	-115.554763434041	-115.554763010463	-115.309385181561	-113.049986678891	-113.274345705508	-113.962646105133	-114.693806607336	-115.406862707926	-115.3778677494	-115.554763434041	-115.554763434041	-115.554763434041	-107.746319707936	365.915	152.386986195442	152.386986195442	-109.541283716103	152.386986195442	-431.571943298302	2.70335092167478		
421.008904338154	-115.554763434041	-115.554763008561	-115.308327750191	-113.0396724839	-113.265304344842	-113.956450349926	-114.690654697622	-115.406338155622	-115.377252957462	-115.554763434041	-115.554763434041	-115.554763434041	-107.715419709841	366.128	152.669062181914	152.669062181914	-109.535508462906	152.669062181914	-431.146417523042	2.73076132392243		
421.776761957731	-115.554763434041	-115.554763006645	-115.307263468034	-113.029294452206	-113.256209101676	-113.950218318647	-114.687485429822	-115.405810805774	-115.376634953736	-115.554763434041	-115.554763434041	-115.554763434041	-107.684335498255	366.341	155.879311647589	155.879311647589	-109.52972487073	155.879311647589	-429.255534085844	2.75817172617008		
422.544619577308	-115.554763434041	-115.554763004717	-115.306192275778	-113.018852055943	-113.247059546961	-113.943949727238	-114.684298676111	-115.405280638441	-115.376013715801	-115.554763434041	-115.554763434041	-115.554763434041	-107.653065602707	366.554	157.701701518526	157.701701518526	-109.523932923485	157.701701518526	-425.878257051299	2.78558212841773		
423.312477196885	-115.554763434041	-115.554763002776	-115.305114113467	-113.008344761779	-113.237855247372	-113.937644288853	-114.681094307482	-115.404747633502	-115.375389221042	-115.554763434041	-115.554763434041	-115.554763434041	-107.621608537989	366.767	159.828711117439	159.828711117439	-109.518132605042	159.828711117439	-425.729301537203	2.81299253066539		
424.080334816463	-115.554763434041	-115.554763000822	-115.304028920493	-112.997772030844	-113.22859576525	-113.931301713824	-114.677872193738	-115.404211770655	-115.374761446646	-115.554763434041	-115.554763434041	-115.554763434041	-107.589962803988	366.98	160.720175138903	160.720175138903	-109.512323899233	160.720175138903	-425.501660178263	2.84040293291304		
424.84819243604	-115.554763434041	-115.554762998854	-115.302936635586	-112.987133318667	-113.219280658555	-113.924921709626	-114.674632203472	-115.403673029417	-115.3741303696	-115.554763434041	-115.554763434041	-115.554763434041	-107.558126885493	367.193	159.919234062578	159.919234062578	-109.50650678985	159.919234062578	-423.682569389435	2.86781333516069		
425.616050055617	-115.554763434041	-115.554762996873	-115.30183719681	-112.976428075099	-113.209909480811	-113.918503980848	-114.67137420406	-115.403131389122	-115.373495966687	-115.554763434041	-115.554763434041	-115.554763434041	-107.526099252025	367.406	160.201507706929	160.201507706929	-109.500681260648	160.201507706929	-423.513118369493	2.89522373740835		
426.383907675195	-115.554763434041	-115.554762994879	-115.300730541549	-112.965655744248	-113.200481781052	-113.912048229152	-114.668098061642	-115.402586828917	-115.372858214486	-115.554763434041	-115.554763434041	-115.554763434041	-107.49387835764	367.619	160.686913411042	160.686913411042	-109.494847295339	160.686913411042	-423.310096742463	2.922634139656		
427.151765294772	-115.554763434041	-115.554762992871	-115.299616606502	-112.954815764403	-113.19099710377	-113.905554153245	-114.664803641112	-115.40203932776	-115.372217089372	-115.554763434041	-115.554763434041	-115.554763434041	-107.461462640749	367.832	162.763302398261	162.763302398261	-109.4890048776	162.763302398261	-414.884401751276	2.95004454190365		
427.919622914349	-115.554763434041	-115.554762990848	-115.298495327671	-112.943907567962	-113.181454988858	-113.899021448837	-114.661490806103	-115.401488864422	-115.371572567507	-115.554763434041	-115.554763434041	-115.554763434041	-107.428850523924	368.045	153.736625065444	153.736625065444	-109.483153991064	153.736625065444	-412.344279088331	2.97745494415131		
428.687480533927	-115.554763434041	-115.554762988812	-115.297366640354	-112.932930581359	-113.171854971556	-113.892449808612	-114.658159418972	-115.400935417478	-115.370924624846	-115.554763434041	-115.554763434041	-115.554763434041	-107.396040413705	368.258	133.065228503624	133.065228503624	-109.477294619327	133.065228503624	-411.505029708131	3.00486534639896		
429.455338153504	-115.554763434041	-115.554762986762	-115.296230479134	-112.921884224987	-113.16219658239	-113.885838922187	-114.654809340786	-115.400378965313	-115.370273237128	-115.554763434041	-115.554763434041	-115.554763434041	-107.363030700402	368.471	110.328864762475	110.328864762475	-109.471426745945	110.328864762475	-410.316716359301	3.03227574864661		
430.223195773081	-115.554763434041	-115.554762984698	-115.295086777871	-112.910767913119	-113.152479347122	-113.879188476074	-114.651440431307	-115.399819486111	-115.369618379877	-115.554763434041	-115.554763434041	-115.554763434041	-107.329819757896	368.684	84.0888561395579	84.0888561395579	-109.465550354434	84.0888561395579	-408.255093834029	3.05968615089426		
430.991053392659	-115.554763434041	-115.554762982619	-115.293935469692	-112.899581053837	-113.142702786685	-113.872498153649	-114.648052548981	-115.399256957862	-115.368960028401	-115.554763434041	-115.554763434041	-115.554763434041	-107.296405943443	368.896	62.0801063001365	62.0801063001365	-109.459693076996	62.0801063001365	-408.019074868549	3.08709655314192		
431.758911012236	-115.554763434041	-115.554762980526	-115.29277648698	-112.888323048948	-113.132866417127	-113.865767635108	-114.644645550915	-115.398691358354	-115.368298157785	-115.554763434041	-115.554763434041	-115.554763434041	-107.262787597459	369.109	41.3576012926897	41.3576012926897	-109.453799639797	41.3576012926897	-407.280266872913	3.11450695538957		
432.526768631813	-115.554763434041	-115.554762978418	-115.291609761364	-112.876993293906	-113.12296974955	-113.858996597432	-114.641219292871	-115.398122665171	-115.367632742893	-115.554763434041	-115.554763434041	-115.554763434041	-107.22896304332	369.322	19.5857488745227	19.5857488745227	-109.447897634853	19.5857488745227	-407.246309304552	3.14191735763722		
433.29462625139	-115.554763434041	-115.554762976296	-115.290435223713	-112.865591177728	-113.11301229005	-113.852184714345	-114.637773629243	-115.397550855692	-115.366963758365	-115.554763434041	-115.554763434041	-115.554763434041	-107.194930587148	369.535	-1.797021218944	-1.797021218944	-109.441987045519	-1.797021218944	-399.344607872575	3.16932775988488		
434.062483870968	-115.554763434041	-115.554762974159	-115.28925280412	-112.854116082917	-113.102993539656	-113.845331656279	-114.634308413049	-115.396975907091	-115.366291178612	-115.554763434041	-115.554763434041	-115.554763434041	-107.160688517598	369.748	-23.5183123101805	-23.5183123101805	-109.436067855109	-23.5183123101805	-391.166843207905	3.19673816213253		
434.830341490545	-115.554763434041	-115.554762972006	-115.288062431894	-112.842567385374	-113.092912994266	-113.838437090329	-114.630823495908	-115.396397796329	-115.365614977816	-115.554763434041	-115.554763434041	-115.554763434041	-107.126235105639	369.961	-44.461099622525	-44.461099622525	-109.430140046896	-44.461099622525	-391.070739748813	3.22414856438018		
435.598199110122	-115.554763434041	-115.554762969839	-115.286864035552	-112.830944454314	-113.082770144584	-113.831500680217	-114.627318728028	-115.39581650016	-115.364935129927	-115.554763434041	-115.554763434041	-115.554763434041	-107.091568604335	370.173	-64.8622147860531	-64.8622147860531	-109.424231494939	-64.8622147860531	-389.832930924988	3.25155896662783		
436.3660567297	-115.554763434041	-115.554762967656	-115.285657542804	-112.819246652182	-113.072564476056	-113.824522086247	-114.623793958189	-115.395231995118	-115.364251608658	-115.554763434041	-115.554763434041	-115.554763434041	-107.056687248625	370.386	-65.1391515750922	-65.1391515750922	-109.418286441437	-65.1391515750922	-384.315509762962	3.27896936887549		
437.133914349277	-115.554763434041	-115.554762965458	-115.284442880544	-112.807473334562	-113.062295468804	-113.817500965265	-114.620249033727	-115.394644257525	-115.363564387489	-115.554763434041	-115.554763434041	-115.554763434041	-107.02158925509	370.599	-44.8179978587235	-44.8179978587235	-109.412332719789	-44.8179978587235	-382.817671689347	3.30637977112314		
437.901771968854	-115.554763434041	-115.554762963244	-115.28321997484	-112.795623850092	-113.051962597561	-113.810436970618	-114.616683800517	-115.394053263481	-115.362873439656	-115.554763434041	-115.554763434041	-115.554763434041	-106.986272821725	370.812	-23.9213982819369	-23.9213982819369	-109.406370313104	-23.9213982819369	-382.413239877801	3.33379017337079		
438.669629588432	-115.554763434041	-115.554762961014	-115.281988750921	-112.783697540371	-113.041565331603	-113.803329752108	-114.613098102957	-115.393458988867	-115.362178738154	-115.554763434041	-115.554763434041	-115.554763434041	-106.950736127711	371.025	-3.17712145670339	-3.17712145670339	-109.400399204454	-3.17712145670339	-382.032384306446	3.36120057561845		
