				Smoothed Y1	Smoothed Y2
			          	10 pts AAv smooth of B	10 pts AAv smooth of "Smoothed Y1"
605.202	136.7	605.202	96.6	-99.1572727272736	-130.181487603307
605.401	763.38	605.401	889.16	-112.190000000001	-141.487355371902
605.6	2119.14	605.6	2500.91	-148.494545454546	-154.096528925621
605.8	189.95	605.8	321.87	-163.76090909091	-160.815785123968
605.999	355.83	605.999	446.8	-181.447272727274	-170.226198347108
606.198	1570.28	606.198	1904.95	-204.720000000001	-182.260000000001
606.397	1900	606.397	2156.85	-219.613636363637	-194.869256198348
606.596	570.87	606.596	905.54	-234.135454545455	-205.921404958679
606.795	2596.31	606.795	2763.05	-188.894545454546	-213.114628099175
606.994	3472.84	606.994	3586.33	-210.863636363637	-219.563223140497
607.193	497.14	607.193	852.3	-241.582727272728	-227.26438016529
607.393	3651.02	607.393	3774.75	-237.859090909092	-232.71438016529
607.592	3499.47	607.592	3784.99	-233.763636363637	-237.453636363637
607.791	1506.79	607.791	1390.91	-227.620000000001	-239.704876033059
607.99	3517.9	607.99	3891.48	-234.695454545455	-249.403223140497
608.189	3507.66	608.189	3936.54	-266.160000000001	-256.512066115703
608.388	4435.39	608.388	4729.1	-264.670000000001	-261.911487603307
608.587	3927.49	608.587	4139.29	-271.745454545455	-267.463305785125
608.786	2016.74	608.786	2283.83	-258.899090909092	-274.758347107439
608.985	427.51	608.985	672.08	-295.576363636364	-283.813636363637
609.184	1717.73	609.184	2177.33	-289.06090909091	-291.345537190084
609.382	3134.93	609.382	3473.7	-300.976363636365	-294.155206611571
609.581	2594.26	609.581	2795.82	-298.929090909092	-295.62785123967
609.78	4507.07	609.78	4651.28	-314.009090909092	-296.084876033059
609.979	4238.78	609.979	4526.35	-327.228181818183	-296.592727272728
610.178	2696.66	610.178	2998.57	-317.546363636365	-294.595619834712
610.377	2141.66	610.377	2701.61	-297.066363636364	-291.532066115703
610.576	228.86	610.576	500.05	-280.869090909092	-285.184958677687
610.775	2969.04	610.775	3346.72	-276.772727272728	-281.291900826447
610.973	2840.02	610.973	3252.52	-264.485454545455	-275.977107438017
611.172	3759.56	611.172	3897.63	-273.608181818183	-268.360413223141
611.371	2643.42	611.371	2877.74	-255.361818181819	-263.891818181819
611.57	1990.11	611.57	2150.71	-231.158181818183	-262.063636363637
611.769	4804.02	611.769	4960.52	-256.105454545455	-263.535785123968
611.967	1514.98	611.967	1524.03	-255.546363636364	-265.634214876034
612.166	4380.09	612.166	4768.01	-243.444545454546	-270.609917355373
612.365	2512.35	612.365	2613.55	-268.391818181819	-274.180826446282
612.564	2784.73	612.564	3078.44	-276.956363636364	-280.019834710745
612.762	2799.06	612.762	3344.67	-297.062727272728	-285.368099173555
612.961	3114.45	612.961	3485.98	-299.855454545455	-286.061983471075
613.16	2039.26	613.16	2318.64	-319.218181818183	-283.489338842976
613.358	2633.18	613.358	3045.67	-312.888181818183	-275.517520661158
613.557	-303.61	613.557	24.92	-319.59090909091	-263.094462809918
613.756	2670.04	613.756	3051.81	-289.989090909092	-248.064793388431
613.954	4234.69	613.954	4421.91	-263.738181818183	-228.922396694216
614.153	1072.62	614.153	1294.66	-227.247272727274	-209.119917355373
614.351	1089.01	614.351	1407.3	-155.754545454546	-187.303223140497
614.55	392.7	614.55	567.63	-131.738181818183	-164.26785123967
614.749	3874.24	614.749	3842.33	-111.630000000001	-139.641487603307
614.947	1715.69	614.947	1972.54	-86.4963636363645	-120.008016528926
615.146	835.06	615.146	805.19	-82.0281818181826	-101.339256198348
615.344	2469.34	615.344	1962.3	-79.2345454545463	-87.0371900826455
615.543	-23.04	615.543	125.27	-59.4990909090917	-83.093471074381
615.741	2188.77	615.741	2296.11	-48.7009090909099	-79.3019834710752
615.94	2887.12	615.94	2992.42	-74.0209090909099	-76.8646280991744
616.138	753.14	616.138	891.21	-58.381818181819	-77.4230578512405
616.337	2936.28	616.337	3127.59	-69.9245454545463	-75.9673553719017
616.535	1099.25	616.535	1200.45	-112.373636363637	-74.5118181818191
616.733	-47.62	616.733	8.53	-90.031818181819	-76.9323140495876
616.932	1297.9	616.932	1544.51	-84.8190909090917	-79.5728099173562
617.13	3673.54	617.13	3758.36	-92.6390909090917	-78.4390082644637
617.329	5254.58	617.329	5351.68	-66.0154545454554	-79.8439669421496
617.527	-862.71	617.527	-902.81	-63.2236363636372	-80.013471074381
617.725	-1522.15	617.725	-1619.6	-86.1245454545463	-78.1180165289265
617.924	-1028.59	617.924	-978.59	-77.7463636363644	-81.570991735538
618.122	255.48	618.122	446.8	-61.5490909090917	-84.4147107438025
618.32	-631.29	618.32	-786.08	-73.8363636363644	-85.2611570247942
618.519	-1507.82	618.519	-1347.22	-71.7890909090917	-90.7790082644637
618.717	2272.73	618.717	2625.84	-91.5236363636371	-93.6901652892571
618.915	2225.63	618.915	2189.62	-128.014545454546	-92.1498347107447
619.114	1082.86	619.114	1151.3	-116.100000000001	-91.7266115702488
619.312	-131.58	619.312	88.4	-101.950000000001	-93.3174380165298
619.51	355.83	619.51	430.41	-126.711818181819	-92.7080165289265
619.708	2106.85	619.708	2283.83	-95.2463636363644	-93.2663636363645
619.906	-739.83	619.906	-435.88	-69.1809090909099	-91.7598347107447
620.105	-430.59	620.105	-511.65	-73.0909090909099	-85.4973553719017
620.303	-287.23	620.303	-251.56	-79.0481818181826	-80.7241322314058
620.501	3737.03	620.501	3854.62	-67.132727272728	-77.914297520662
620.699	-1460.71	620.699	-1646.23	-77.9309090909099	-73.5980991735546
620.897	857.59	620.897	923.98	-74.951818181819	-73.5811570247942
621.095	1945.06	621.095	1952.06	-59.1272727272735	-75.4260330578521
621.293	-1120.75	621.293	-986.78	-63.5945454545462	-76.7631404958686
621.492	2055.65	621.492	2144.56	-71.0418181818189	-76.2046280991744
621.69	-51.71	621.69	141.65	-79.2336363636371	-74.4614049586785
621.888	968.18	621.888	1112.39	-95.0600000000008	-71.6688429752074
622.086	3153.36	622.086	3283.24	-89.4745454545462	-68.8594214876041
622.284	1127.92	622.284	1096	-87.7990909090916	-64.2388429752074
622.482	318.97	622.482	436.56	-72.9045454545462	-60.2108264462818
622.68	630.26	622.68	837.96	-47.9572727272735	-54.3041322314058
622.878	204.28	622.878	192.85	-47.212727272728	-47.6526446281
623.076	75.26	623.076	80.21	-44.0481818181826	-40.4424793388438
623.274	177.66	623.274	166.23	-8.30090909090987	-34.1970247933893
623.472	423.42	623.472	393.55	-19.2863636363644	-29.0516528925628
623.67	1535.46	623.67	1349.95	-6.06818181818261	-25.3619008264471
623.868	-2605.53	623.868	-2420.36	-6.06727272727352	-26.8004132231413
624.065	941.55	624.065	1050.95	-15.7481818181826	-26.7664462809926
624.263	482.81	624.263	219.47	-20.7745454545462	-26.2754545454554
624.461	1035.76	624.461	1124.68	-31.2000000000008	-32.8085950413232
624.659	-399.87	624.659	-427.68	-32.3172727272735	-37.2936363636372
624.857	3096.02	624.857	3303.71	-63.7809090909099	-43.4372727272736
625.055	2491.87	625.055	2586.93	-46.8390909090917	-47.719256198348
625.253	-395.77	625.253	-335.53	-38.6472727272735	-50.3257024793397
625.45	-135.68	625.45	-32.43	-80.1654545454553	-52.3398347107447
625.648	116.22	625.648	98.64	-68.621818181819	-52.7461157024802
625.846	169.47	625.846	330.06	-73.6481818181826	-53.7109917355381
626.044	308.73	626.044	307.54	-53.1690909090917	-51.5956198347116
626.242	460.28	626.242	479.57	-44.4190909090917	-52.4590082644637
626.439	2133.47	626.439	2326.83	-42.9300000000008	-53.6270247933893
626.637	796.15	626.637	758.09	-35.6690909090917	-48.7187603305794
626.835	-57.86	626.835	-30.38	-42.9309090909099	-44.7414049586786
627.032	1998.31	627.032	1980.73	-40.511818181819	-40.7640495867777
627.23	-1464.81	627.23	-1466	-56.3363636363645	-38.2929752066124
627.428	3407.31	627.428	3451.17	-51.4954545454554	-36.0419008264472
627.626	1291.76	627.626	1315.14	-26.1745454545463	-34.3493388429761
627.823	517.62	627.823	579.92	-24.8709090909099	-38.2929752066124
628.021	2866.64	628.021	3000.62	-29.8972727272736	-38.6821487603315
628.218	2014.69	628.218	2187.57	-25.9872727272736	-37.7171074380174
628.416	1435.11	628.416	1401.15	-19.6572727272736	-34.5687603305794
628.614	-1137.13	628.614	-1222.3	-24.311818181819	-32.7405785123975
628.811	-1550.82	628.811	-1603.22	-79.0490909090917	-32.5880991735546
629.009	-727.54	629.009	-644.77	-47.211818181819	-32.5542148760339
629.206	-209.4	629.206	-269.99	-29.8963636363644	-31.9787603305793
629.404	-965.11	629.404	-1035.93	-21.7045454545462	-31.3357024793397
629.601	167.42	629.601	262.48	-31.3854545454553	-30.8787603305793
629.799	-2386.4	629.799	-1760.91	-24.4972727272735	-30.1679338842983
629.996	3571.15	629.996	3283.24	-24.4981818181826	-19.8095867768603
630.194	1195.5	630.194	1139.01	-23.5672727272735	-21.4682644628107
630.391	904.69	630.391	987.46	-18.9136363636371	-25.4795867768603
630.589	-670.2	630.589	-597.67	-14.6309090909099	-30.4895867768603
630.786	2115.04	630.786	1954.1	-16.492727272728	-33.8747933884306
630.984	380.41	630.984	328.02	34.8927272727265	-40.6958677685959
631.181	-2126.3	631.181	-2053.77	-65.4572727272735	-47.1952892561992
631.378	-510.46	631.378	-622.24	-74.0209090909099	-53.2039669421496
631.576	2002.4	631.576	1884.47	-76.8145454545462	-59.6187603305794
631.773	-2243.04	631.773	-2127.5	-68.6227272727281	-67.9800000000008
631.97	-1364.46	631.97	-1304.21	-99.5290909090917	-75.7319834710752
632.168	-2347.48	632.168	-1531.54	-95.991818181819	-90.2032231404967
632.365	192	632.365	229.71	-89.6627272727281	-88.3246280991744
632.562	345.59	632.562	459.09	-89.4763636363644	-86.2768595041331
632.76	-952.82	632.76	-970.4	-106.604545454546	-83.111818181819
632.957	368.12	632.957	547.15	-101.764545454546	-82.5871900826455
633.154	97.79	633.154	6.49	-124.29090909091	-78.7112396694223
633.352	638.45	633.352	641.36	-44.7927272727281	-75.0214876033066
633.549	-580.09	633.549	-693.92	-51.4954545454554	-71.8732231404967
633.746	2194.91	633.746	2265.39	-41.9990909090917	-69.6558677685959
633.943	962.03	633.943	1024.33	-62.851818181819	-65.8306611570256
634.14	-723.44	634.14	-415.4	-56.8936363636371	-61.5822314049595
634.338	2358.75	634.338	2300.21	-55.4045454545462	-60.3805785123975
634.535	-403.96	634.535	-292.52	-55.031818181819	-67.218429752067
634.732	-152.06	634.732	-143.02	-65.0854545454554	-76.4258677685959
634.929	2797.01	634.929	3008.81	-64.5272727272735	-86.2766115702488
635.126	792.05	635.126	905.54	-55.031818181819	-90.7957024793397
635.323	93.69	635.323	-13.99	-111.072727272728	-94.1469421487612
635.52	2282.97	635.52	2281.78	-120.009090909092	-98.4966942148769
635.717	552.44	635.717	549.2	-152.777272727274	-103.01570247934
635.915	-297.47	635.915	-233.13	-150.357272727274	-107.111570247935
636.112	-12.8	636.112	-54.95	-112.561818181819	-111.156611570249
636.309	-2736.6	636.309	-1812.11	-93.7572727272735	-117.486611570249
636.506	-483.83	636.506	-444.07	-103.251818181819	-110.597768595042
636.703	-2769.37	636.703	-2297.48	-104.74090909091	-101.627190082645
636.9	-406.01	636.9	-423.59	-110.140000000001	-85.0908264462818
637.097	5414.32	637.097	5210.37	-109.022727272728	-68.5206611570256
637.294	454.14	637.294	360.78	-124.661818181819	-55.0819008264471
637.491	-969.2	637.491	-972.44	-35.2954545454554	-43.403471074381
637.688	2344.41	637.688	2359.6	-21.3327272727281	-34.3654545454554
637.884	-1153.52	637.884	-1097.37	29.1227272727264	-25.5304958677694
638.081	-563.7	638.081	-511.65	31.9145454545446	-103.116363636364
638.278	-215.55	638.278	-85.67	35.2645454545446	-179.55132231405
638.475	-324.09	638.475	-382.63	34.7054545454537	-254.395289256199
638.672	-451.07	638.672	-564.9	-3.83363636363721	-348.263471074381
638.869	-745.97	638.869	-829.09	-7.55636363636449	-444.755041322315
639.066	5850.53	639.066	5802.24	-963.584545454546	-555.853305785125
639.263	1013.23	639.263	772.43	-949.807272727273	-667.71305785124
639.459	818.68	639.459	731.47	-947.945454545455	-783.61785123967
639.656	-2734.55	639.656	-2313.86	-1067.84545454546	-900.792066115703
639.853	-1782.24	639.853	-1726.1	-1082.74	-1011.68694214876
640.05	4558.27	640.05	15130.73	-1192.95818181818	-1121.90495867769
640.246	2076.13	640.246	1976.63	-1198.54272727273	-1057.35181818182
640.443	-84.48	640.443	24.92	-1239.68818181818	-995.489834710745
640.64	-4100.55	640.64	-2840.19	-1254.21090909091	-933.069338842976
640.837	339.45	640.837	389.46	-1223.67727272727	-847.664132231406
641.033	-2896.34	641.033	-1767.06	-1219.95454545455	-760.66785123967
641.23	-133.63	641.23	-120.49	-253.500000000001	-656.373884297522
641.427	-207.36	641.427	4.44	-269.325454545456	-551.944545454546
641.623	738.8	641.623	811.34	-261.320000000001	-443.233057851241
641.82	-659.96	641.82	-575.14	-128.388181818183	-332.405785123968
642.017	-1174	642.017	-1158.81	-125.78090909091	-225.200578512398
642.213	-397.82	642.213	-456.36	-45.7245454545465	-117.707603305786
642.41	-522.74	642.41	-448.16	-49.8200000000011	-98.683471074381
642.606	1123.82	642.606	1145.16	-43.8618181818192	-77.3743801652901
642.803	1529.32	642.803	1327.43	-35.1109090909101	-58.7055371900835
643	380.41	643	401.74	-44.420000000001	-55.1171900826455
643.196	-1589.74	643.196	-1341.08	-37.5318181818192	-51.4104958677694
643.393	2258.4	643.393	2316.59	-44.2345454545464	-52.7982644628108
643.589	327.16	643.589	473.42	-34.9254545454555	-55.1000826446289
643.786	-1106.42	643.786	-1130.14	-55.9627272727283	-57.6727272727281
643.982	4208.06	643.982	4395.28	-88.9163636363646	-59.7545454545463
644.179	1627.62	644.179	1567.04	-85.0072727272737	-58.9251239669429
644.375	-852.47	644.375	-837.28	-60.9900000000009	-58.7726446281
644.571	-412.15	644.571	-439.97	-75.1400000000009	-58.6200826446289
644.768	-1675.75	644.768	-1423	-72.16090909091	-62.8173553719016
644.964	-246.27	644.964	-85.67	-58.01090909091	-62.3433057851248
645.161	-256.51	645.161	-278.18	-35.2963636363646	-59.4996694214884
645.357	2657.75	645.357	2642.22	-35.8545454545464	-57.8914876033066
645.553	400.89	645.553	614.73	-42.5563636363646	-58.7036363636372
645.75	2125.28	645.75	2238.77	-81.0954545454555	-57.2308264462818
645.946	189.95	645.946	10.58	-50.7481818181828	-56.113471074381
646.143	-150.01	646.143	-212.65	-57.6363636363646	-57.4842148760339
646.339	411.13	646.339	356.69	-67.3172727272737	-69.6704132231413
646.535	392.7	646.535	481.61	-69.9236363636373	-81.5180991735545
646.731	1342.96	646.731	1739.07	-58.9390909090918	-92.0964462809926
646.928	50.69	646.928	-30.38	-59.870000000001	-96.3278512396702
647.124	-1911.27	647.124	-1674.9	-73.0890909090919	-105.332231404959
647.32	2444.76	647.32	2529.58	-169.344545454546	-110.714628099174
647.516	2092.51	647.516	2105.65	-166.179090909092	-114.91223140496
647.713	-1395.18	647.713	-1302.17	-158.918181818183	-117.959008264464
647.909	-98.81	647.909	24.92	-127.64090909091	-122.055206611571
648.105	-504.31	648.105	-538.27	-149.796363636365	-124.746611570249
648.301	-3715.53	648.301	-2719.36	-116.842727272728	-127.014793388431
648.497	441.85	648.497	352.59	-113.49090909091	-113.068347107439
648.693	-616.95	648.693	-607.91	-103.438181818183	-99.9681818181826
648.89	-420.35	648.89	-368.29	-103.997272727274	-87.3758677685959
649.086	-160.25	649.086	2.39	-89.4754545454555	-76.8144628099182
649.282	-1008.11	649.282	-1134.23	-98.0390909090919	-63.5280991735545
649.478	-563.7	649.478	-515.75	-15.9336363636373	-54.5577685950421
649.674	214.52	649.674	117.08	-22.0772727272737	-46.1461157024802
649.87	1918.43	649.87	2017.59	-20.4027272727282	-38.766776859505
650.066	1252.84	650.066	1216.83	-11.4654545454555	-31.6412396694223
650.262	-1126.89	650.262	-1066.65	-3.64636363636459	-25.4635537190091
650.458	1781.22	650.458	1874.23	-18.1690909090919	-17.7965289256206
650.654	-1411.56	650.654	-1433.24	-20.9627272727282	-17.9490909090917
650.85	226.81	650.85	217.43	-22.2654545454555	-18.4063636363645
651.046	-494.07	651.046	-540.32	-25.6163636363646	-18.6265289256207
651.242	-121.34	651.242	-44.71	-21.5209090909101	-19.5238016528934
651.438	114.17	651.438	147.8	-13.7018181818191	-21.0980165289264
651.634	-1757.67	651.634	-1678.99	-17.6118181818191	-21.7072727272736
651.83	-870.9	651.83	-954.01	-27.1072727272737	-20.4715702479347
652.026	507.38	652.026	643.4	-22.8245454545464	-20.6745454545463
652.222	-295.42	652.222	-376.48	-21.3354545454555	-21.4868595041331
652.417	-315.9	652.417	-341.67	-20.9627272727283	-23.6869421487612
652.613	1107.44	652.613	1243.46	-24.8709090909101	-26.0561983471083
652.809	-1726.95	652.809	-1644.18	-7.370000000001	-28.0023140495877
653.005	-877.04	653.005	-933.53	-24.4981818181828	-28.425123966943
653.201	2518.49	653.201	2455.86	-34.5518181818193	-42.8622314049596
653.397	-1208.81	653.397	-1136.28	-45.7218181818193	-58.771735537191
653.592	-150.01	653.592	-73.39	-39.7636363636374	-75.7645454545464
653.788	-1096.18	653.788	-1210.01	-39.019090909092	-91.0989256198356
653.984	1551.85	653.984	1657.15	-31.7581818181829	-109.005950413224
654.18	4627.9	654.18	4874.51	-181.632727272728	-123.510991735538
654.375	-977.39	654.375	-935.58	-196.340000000001	-133.801652892563
654.571	-131.58	654.571	-222.89	-207.883636363637	-140.825867768596
654.767	-166.4	654.767	-38.57	-193.549090909092	-149.593471074381
654.962	-1077.74	654.962	-1074.84	-204.347272727274	-157.142479338844
655.158	-3959.24	655.158	-2367.11	-184.053636363637	-166.468677685951
655.354	-625.14	655.354	-525.99	-147.749090909092	-148.104876033059
655.549	1183.21	655.549	1382.72	-122.988181818183	-126.813057851241
655.745	1215.98	655.745	1134.92	-136.207272727274	-102.626942148761
655.941	3538.38	655.941	3543.33	-122.058181818183	-81.0979338842984
656.136	-938.48	656.136	-1056.41	-134.346363636365	-60.2628925619844
656.332	-1325.55	656.332	-1478.29	20.3690909090898	-41.7804958677695
656.527	103.93	656.527	-126.63	37.8699999999989	-29.1542148760339
656.723	1572.33	656.723	1626.43	58.1636363636353	-20.6914876033067
656.918	-2003.43	656.918	-2031.24	43.2699999999989	-10.4176859504141
657.114	-717.3	657.114	-579.23	24.8381818181807	-0.0929752066124738
657.309	-154.11	657.309	-263.85	19.2527272727262	12.4659504132222
657.505	1060.34	657.505	966.98	-8.86000000000111	11.1967768595032
657.7	1478.12	657.7	1454.4	-29.8981818181829	6.99950413223042
657.896	-1210.86	657.896	-1128.09	-23.1954545454556	-0.447438016529943
658.091	-1532.39	658.091	-1324.69	-8.48636363636476	-6.1850413223151
658.287	-715.25	658.287	-771.74	3.80181818181706	-8.67289256198455
